zcyc

tradedate;tradetime;period_5.0
05.04.2017;18:39:58;7,88
06.04.2017;18:39:56;7,86
07.04.2017;18:39:59;7,95
10.04.2017;18:36:57;8,0
11.04.2017;18:39:48;8,05
12.04.2017;18:39:36;8,1
13.04.2017;18:39:44;8,04
14.04.2017;18:39:48;8,03
17.04.2017;18:39:53;8,02
18.04.2017;18:39:58;8,04
19.04.2017;18:39:55;7,99
20.04.2017;18:39:56;7,88
21.04.2017;18:39:57;7,76
24.04.2017;18:39:54;7,78
25.04.2017;18:39:57;7,77
26.04.2017;18:39:00;7,8
27.04.2017;18:39:41;7,83
28.04.2017;18:39:48;7,69
02.05.2017;18:39:54;7,66
03.05.2017;18:39:58;7,7
04.05.2017;18:39:43;7,79
05.05.2017;18:39:51;7,85
10.05.2017;18:39:52;7,71
11.05.2017;18:39:01;7,71
12.05.2017;18:39:53;7,72
15.05.2017;18:39:45;7,66
16.05.2017;18:39:57;7,7
17.05.2017;18:39:58;7,76
18.05.2017;18:39:55;7,77
19.05.2017;18:39:39;7,69
22.05.2017;18:39:54;7,68
23.05.2017;18:39:33;7,68
24.05.2017;18:39:42;7,76
25.05.2017;18:39:50;7,77
26.05.2017;18:39:52;7,81
29.05.2017;18:39:58;7,77
30.05.2017;18:39:38;7,82
31.05.2017;18:39:19;7,83
01.06.2017;18:39:55;7,71
02.06.2017;18:39:56;7,73
05.06.2017;18:39:54;7,76
06.06.2017;18:39:52;7,74
07.06.2017;18:39:54;7,72
08.06.2017;18:39:53;7,72
09.06.2017;18:39:24;7,7
13.06.2017;18:39:55;7,7
14.06.2017;18:39:38;7,7
15.06.2017;18:39:48;7,81
16.06.2017;18:39:58;7,91
19.06.2017;18:39:44;7,95
20.06.2017;18:39:39;7,96
21.06.2017;18:39:44;7,92
22.06.2017;18:39:54;7,92
23.06.2017;18:39:54;7,87
26.06.2017;18:39:54;7,85
27.06.2017;18:39:58;7,84
28.06.2017;18:39:59;7,85
29.06.2017;18:39:52;7,89
30.06.2017;18:39:55;7,85
03.07.2017;18:39:18;7,85
04.07.2017;18:39:46;7,85
05.07.2017;18:39:59;7,92
06.07.2017;18:39:47;7,98
07.07.2017;18:39:59;8,03
10.07.2017;18:39:59;7,99
11.07.2017;18:39:58;8,05
12.07.2017;18:39:58;7,99
13.07.2017;18:38:26;7,96
14.07.2017;18:38:56;7,89
17.07.2017;18:39:44;7,89
18.07.2017;18:39:48;7,89
19.07.2017;18:39:27;7,9
20.07.2017;18:39:59;7,89
21.07.2017;18:39:48;7,91
24.07.2017;18:39:58;8,02
25.07.2017;18:39:34;8,01
26.07.2017;18:39:44;7,97
27.07.2017;18:39:52;7,9
28.07.2017;18:39:36;7,93
31.07.2017;18:39:57;7,95
01.08.2017;18:39:24;7,97
02.08.2017;18:39:52;7,97
03.08.2017;18:39:54;7,93
04.08.2017;18:39:27;7,86
07.08.2017;18:39:51;7,86
08.08.2017;18:39:59;7,87
09.08.2017;18:39:59;7,89
10.08.2017;18:39:55;7,87
11.08.2017;18:39:59;7,86
14.08.2017;18:39:59;7,82
15.08.2017;18:39:58;7,85
16.08.2017;18:39:50;7,81
17.08.2017;18:39:59;7,78
18.08.2017;18:39:56;7,79
21.08.2017;18:39:52;7,77
22.08.2017;18:39:59;7,77
23.08.2017;18:39:53;7,75
24.08.2017;18:39:59;7,76
25.08.2017;18:39:51;7,76
28.08.2017;18:39:54;7,76
29.08.2017;18:39:48;7,8
30.08.2017;18:39:54;7,75
31.08.2017;18:39:50;7,7
01.09.2017;18:39:58;7,68
04.09.2017;18:39:59;7,65
05.09.2017;18:39:59;7,58
06.09.2017;18:39:30;7,52
07.09.2017;18:39:59;7,52
08.09.2017;18:39:50;7,52
11.09.2017;18:39:23;7,52
12.09.2017;18:39:17;7,54
13.09.2017;18:39:55;7,53
14.09.2017;18:39:55;7,53
15.09.2017;18:39:48;7,52
18.09.2017;18:39:47;7,54
19.09.2017;18:39:18;7,53
20.09.2017;18:39:49;7,5
21.09.2017;18:39:59;7,55
22.09.2017;18:39:48;7,53
25.09.2017;18:39:59;7,54
26.09.2017;18:39:57;7,59
27.09.2017;18:39:52;7,65
28.09.2017;18:39:56;7,62
29.09.2017;18:39:55;7,57
02.10.2017;18:39:59;7,6
03.10.2017;18:39:46;7,59
04.10.2017;18:39:59;7,55
05.10.2017;18:39:32;7,51
06.10.2017;18:39:54;7,51
09.10.2017;18:39:59;7,53
10.10.2017;18:39:48;7,48
11.10.2017;18:39:50;7,43
12.10.2017;18:39:34;7,37
13.10.2017;18:39:59;7,36
16.10.2017;18:39:57;7,4
17.10.2017;18:39:52;7,43
18.10.2017;18:39:56;7,39
19.10.2017;18:39:59;7,38
20.10.2017;18:39:58;7,41
23.10.2017;18:39:59;7,4
24.10.2017;18:39:56;7,42
25.10.2017;18:39:47;7,45
26.10.2017;18:39:53;7,46
27.10.2017;18:39:53;7,5
30.10.2017;18:39:37;7,48
31.10.2017;18:39:38;7,49
01.11.2017;18:39:59;7,49
02.11.2017;18:39:59;7,47
03.11.2017;18:39:59;7,5
07.11.2017;18:39:59;7,5
08.11.2017;18:39:59;7,55
09.11.2017;18:39:58;7,54
10.11.2017;18:39:58;7,55
13.11.2017;18:39:53;7,58
14.11.2017;18:39:55;7,61
15.11.2017;18:39:54;7,58
16.11.2017;18:39:53;7,57
17.11.2017;18:39:32;7,53
20.11.2017;18:39:59;7,53
21.11.2017;18:39:57;7,52
22.11.2017;18:39:47;7,48
23.11.2017;18:39:38;7,45
24.11.2017;18:38:16;7,46
27.11.2017;18:39:43;7,43
28.11.2017;18:39:44;7,42
29.11.2017;18:39:50;7,43
30.11.2017;18:39:59;7,43
01.12.2017;18:39:48;7,39
04.12.2017;18:39:37;7,4
05.12.2017;18:39:37;7,38
06.12.2017;18:37:10;7,38
07.12.2017;18:39:40;7,36
08.12.2017;18:39:59;7,35
11.12.2017;18:39:54;7,36
12.12.2017;18:39:56;7,34
13.12.2017;18:39:59;7,35
14.12.2017;18:39:59;7,34
15.12.2017;18:39:59;7,27
18.12.2017;18:39:52;7,23
19.12.2017;18:38:58;7,22
20.12.2017;18:39:58;7,17
21.12.2017;18:39:55;7,16
22.12.2017;18:39:39;7,15
25.12.2017;18:39:53;7,17
26.12.2017;18:39:56;7,16
27.12.2017;18:39:54;7,17
28.12.2017;18:39:53;7,14
29.12.2017;18:39:55;7,18
03.01.2018;18:39:57;7,15
04.01.2018;18:39:58;7,09
05.01.2018;18:39:56;7,11
09.01.2018;18:39:58;7,03
10.01.2018;18:39:59;7,04
11.01.2018;18:39:59;7,07
12.01.2018;18:39:59;7,0
15.01.2018;18:39:59;6,99
16.01.2018;18:39:59;7,03
17.01.2018;18:39:58;7,03
18.01.2018;18:39:51;7,02
19.01.2018;18:39:57;7,02
22.01.2018;18:39:59;7,02
23.01.2018;18:39:44;7,02
24.01.2018;18:39:59;7,0
25.01.2018;18:39:55;7,02
26.01.2018;18:39:53;7,06
29.01.2018;18:39:59;7,05
30.01.2018;18:39:55;6,99
31.01.2018;18:39:59;6,94
01.02.2018;18:39:51;6,93
02.02.2018;18:39:57;6,91
05.02.2018;18:39:43;6,91
06.02.2018;18:39:57;6,94
07.02.2018;18:39:54;6,85
08.02.2018;18:39:42;6,86
09.02.2018;18:39:58;6,84
12.02.2018;18:39:50;6,83
13.02.2018;18:39:55;6,83
14.02.2018;18:39:59;6,81
15.02.2018;18:39:55;6,77
16.02.2018;18:39:50;6,72
19.02.2018;18:39:57;6,73
20.02.2018;18:39:56;6,76
21.02.2018;18:39:49;6,7
22.02.2018;18:39:54;6,7
26.02.2018;18:39:52;6,66
27.02.2018;18:39:56;6,7
28.02.2018;18:39:59;6,67
01.03.2018;18:39:59;6,71
02.03.2018;18:39:58;6,72
05.03.2018;18:39:51;6,71
06.03.2018;18:39:31;6,7
07.03.2018;18:39:57;6,7
09.03.2018;18:39:56;6,67
12.03.2018;18:39:54;6,68
13.03.2018;18:39:58;6,68
14.03.2018;18:39:55;6,71
15.03.2018;18:39:46;6,72
16.03.2018;18:39:58;6,72
19.03.2018;18:39:57;6,72
20.03.2018;18:39:49;6,66
21.03.2018;18:39:55;6,64
22.03.2018;18:39:59;6,6
23.03.2018;18:39:58;6,6
26.03.2018;18:39:59;6,63
27.03.2018;18:39:49;6,62
28.03.2018;18:39:59;6,64
29.03.2018;18:39:58;6,65
30.03.2018;18:39:59;6,61
02.04.2018;18:39:59;6,63
03.04.2018;18:39:37;6,66
04.04.2018;18:39:56;6,64
05.04.2018;18:39:36;6,63
06.04.2018;18:39:58;6,64
09.04.2018;18:39:57;6,88
10.04.2018;18:39:52;7,26
11.04.2018;18:39:58;7,21
12.04.2018;18:39:52;7,09
13.04.2018;18:39:50;7,17
16.04.2018;18:39:58;7,18
17.04.2018;18:39:57;7,12
18.04.2018;18:39:52;7,06
19.04.2018;18:39:36;7,01
20.04.2018;18:39:59;7,02
23.04.2018;18:39:57;7,02
24.04.2018;18:39:39;6,97
25.04.2018;18:39:48;7,0
26.04.2018;18:39:57;7,01
27.04.2018;18:39:57;6,95
28.04.2018;18:39:30;6,93
30.04.2018;18:39:47;6,93
02.05.2018;18:39:56;6,94
03.05.2018;18:39:47;7,0
04.05.2018;18:39:59;6,99
07.05.2018;18:39:52;6,97
08.05.2018;18:39:59;7,01
10.05.2018;18:39:42;6,99
11.05.2018;18:39:29;6,95
14.05.2018;18:39:53;7,03
15.05.2018;18:39:57;7,04
16.05.2018;18:39:59;7,07
17.05.2018;18:39:52;7,04
18.05.2018;18:39:53;7,09
21.05.2018;18:39:42;7,07
22.05.2018;18:39:42;7,05
23.05.2018;18:39:55;7,04
24.05.2018;18:39:55;7,01
25.05.2018;18:39:56;7,03
28.05.2018;18:39:57;7,03
29.05.2018;18:39:44;7,05
30.05.2018;18:39:58;7,05
31.05.2018;18:39:59;7,07
01.06.2018;18:39:59;7,04
04.06.2018;18:39:51;7,04
05.06.2018;18:39:59;7,04
06.06.2018;18:39:58;7,08
07.06.2018;18:39:47;7,11
08.06.2018;18:39:59;7,19
09.06.2018;18:39:35;7,18
11.06.2018;18:39:59;7,14
13.06.2018;18:39:58;7,23
14.06.2018;18:39:42;7,22
15.06.2018;18:39:58;7,4
18.06.2018;18:39:57;7,58
19.06.2018;18:39:48;7,65
20.06.2018;18:39:56;7,54
21.06.2018;18:39:55;7,53
22.06.2018;18:39:59;7,52
25.06.2018;18:39:58;7,52
26.06.2018;18:39:55;7,59
27.06.2018;18:39:58;7,58
28.06.2018;18:39:54;7,55
29.06.2018;18:39:55;7,51
02.07.2018;18:39:52;7,53
03.07.2018;18:39:00;7,52
04.07.2018;18:39:45;7,52
05.07.2018;18:39:59;7,47
06.07.2018;18:39:42;7,46
09.07.2018;18:39:55;7,39
10.07.2018;18:39:52;7,38
11.07.2018;18:39:56;7,37
12.07.2018;18:39:59;7,34
13.07.2018;18:39:59;7,34
16.07.2018;18:39:59;7,36
17.07.2018;18:39:38;7,45
18.07.2018;18:39:53;7,47
19.07.2018;18:39:59;7,5
20.07.2018;18:39:43;7,49
23.07.2018;18:39:56;7,49
24.07.2018;18:39:57;7,5
25.07.2018;18:39:57;7,53
26.07.2018;18:39:53;7,54
27.07.2018;18:39:54;7,58
30.07.2018;18:39:59;7,56
31.07.2018;18:39:59;7,52
01.08.2018;18:39:59;7,58
02.08.2018;18:39:59;7,69
03.08.2018;18:39:58;7,72
06.08.2018;18:39:55;7,77
07.08.2018;18:39:59;7,77
08.08.2018;18:39:57;7,99
09.08.2018;18:39:59;8,11
10.08.2018;18:39:56;8,22
13.08.2018;18:39:59;8,34
14.08.2018;18:39:52;8,3
15.08.2018;18:39:56;8,42
16.08.2018;18:39:57;8,43
17.08.2018;18:39:56;8,57
20.08.2018;18:39:56;8,56
21.08.2018;18:39:56;8,44
22.08.2018;18:39:53;8,44
23.08.2018;18:39:24;8,49
24.08.2018;18:39:59;8,46
27.08.2018;18:39:56;8,46
28.08.2018;18:39:58;8,48
29.08.2018;18:39:51;8,5
30.08.2018;18:39:56;8,56
31.08.2018;18:39:57;8,51
03.09.2018;18:39:58;8,49
04.09.2018;18:39:54;8,62
05.09.2018;18:39:52;8,68
06.09.2018;18:39:51;8,91
07.09.2018;18:39:58;8,98
10.09.2018;18:39:38;9,02
11.09.2018;18:39:47;8,73
12.09.2018;18:39:57;8,6
13.09.2018;18:39:57;8,57
14.09.2018;18:39:47;8,6
17.09.2018;18:39:55;8,67
18.09.2018;18:39:57;8,58
19.09.2018;18:39:54;8,46
20.09.2018;18:39:57;8,48
21.09.2018;18:39:54;8,45
24.09.2018;18:39:58;8,4
25.09.2018;18:39:57;8,42
26.09.2018;18:39:59;8,43
27.09.2018;18:39:30;8,35
28.09.2018;18:39:59;8,36
01.10.2018;18:39:59;8,32
02.10.2018;18:39:59;8,31
03.10.2018;18:39:59;8,35
04.10.2018;18:39:50;8,51
05.10.2018;18:39:46;8,53
08.10.2018;18:39:58;8,63
09.10.2018;18:39:57;8,62
10.10.2018;18:39:59;8,64
11.10.2018;18:39:56;8,66
12.10.2018;18:39:55;8,6
15.10.2018;18:39:59;8,5
16.10.2018;18:39:50;8,45
17.10.2018;18:39:48;8,48
18.10.2018;18:39:51;8,52
19.10.2018;18:39:58;8,5
22.10.2018;18:39:57;8,42
23.10.2018;18:39:56;8,46
24.10.2018;18:39:48;8,47
25.10.2018;18:39:57;8,5
26.10.2018;18:39:35;8,5
29.10.2018;18:39:59;8,46
30.10.2018;18:39:59;8,48
31.10.2018;18:39:56;8,49
01.11.2018;18:39:56;8,5
02.11.2018;18:39:59;8,49
06.11.2018;18:39:59;8,5
07.11.2018;18:39:52;8,57
08.11.2018;18:39:56;8,68
09.11.2018;18:39:55;8,81
12.11.2018;18:39:48;8,85
13.11.2018;18:39:49;8,9
14.11.2018;18:39:52;8,57
15.11.2018;18:39:57;8,5
16.11.2018;18:39:58;8,51
19.11.2018;18:39:53;8,53
20.11.2018;18:39:49;8,61
21.11.2018;18:39:58;8,58
22.11.2018;18:39:56;8,55
23.11.2018;18:39:57;8,65
26.11.2018;18:39:50;8,72
27.11.2018;18:39:59;8,62
28.11.2018;18:39:58;8,61
29.11.2018;18:39:59;8,52
30.11.2018;18:39:57;8,49
03.12.2018;18:39:59;8,44
04.12.2018;18:39:59;8,51
05.12.2018;18:39:50;8,54
06.12.2018;18:39:47;8,54
07.12.2018;18:39:58;8,49
10.12.2018;18:39:54;8,51
11.12.2018;18:39:57;8,53
12.12.2018;18:39:57;8,53
13.12.2018;18:39:49;8,58
14.12.2018;18:39:29;8,58
17.12.2018;18:39:55;8,61
18.12.2018;18:39:57;8,61
19.12.2018;18:39:57;8,61
20.12.2018;18:39:57;8,58
21.12.2018;18:39:56;8,56
24.12.2018;18:39:59;8,56
25.12.2018;18:39:41;8,57
26.12.2018;18:39:59;8,58
27.12.2018;18:39:55;8,55
28.12.2018;18:39:58;8,53
29.12.2018;18:39:58;8,51
03.01.2019;18:39:34;8,5
04.01.2019;18:39:47;8,48
08.01.2019;18:39:53;8,41
09.01.2019;18:39:58;8,3
10.01.2019;18:39:47;8,28
11.01.2019;18:39:42;8,24
14.01.2019;18:39:46;8,24
15.01.2019;18:39:57;8,18
16.01.2019;18:39:56;8,15
17.01.2019;18:39:12;8,19
18.01.2019;18:39:59;8,16
21.01.2019;18:39:32;8,16
22.01.2019;18:39:16;8,18
23.01.2019;18:39:45;8,2
24.01.2019;18:39:59;8,15
25.01.2019;18:39:51;8,18
28.01.2019;18:39:59;8,19
29.01.2019;18:39:56;8,17
30.01.2019;18:39:59;8,15
31.01.2019;18:39:52;8,0
01.02.2019;18:39:59;8,0
04.02.2019;18:39:52;8,01
05.02.2019;18:39:58;7,97
06.02.2019;18:39:56;8,0
07.02.2019;18:39:52;8,03
08.02.2019;18:39:50;8,01
11.02.2019;18:39:59;8,03
12.02.2019;18:39:22;8,04
13.02.2019;18:39:59;8,09
14.02.2019;18:39:45;8,23
15.02.2019;18:39:54;8,15
18.02.2019;18:39:59;8,12
19.02.2019;18:39:33;8,18
20.02.2019;18:39:57;8,16
21.02.2019;18:39:59;8,14
22.02.2019;18:39:43;8,15
25.02.2019;18:39:59;8,08
26.02.2019;18:39:59;8,15
27.02.2019;18:39:58;8,19
28.02.2019;18:39:44;8,15
01.03.2019;18:39:51;8,14
04.03.2019;18:39:59;8,15
05.03.2019;18:39:54;8,15
06.03.2019;18:39:59;8,19
07.03.2019;18:39:56;8,16
11.03.2019;18:39:59;8,17
12.03.2019;18:39:58;8,13
13.03.2019;18:39:59;8,13
14.03.2019;18:39:43;8,12
15.03.2019;18:39:52;8,12
18.03.2019;18:39:55;8,05
19.03.2019;18:39:59;8,04
20.03.2019;18:39:59;8,03
21.03.2019;18:39:59;7,96
22.03.2019;18:39:51;8,03
25.03.2019;18:39:57;7,93
26.03.2019;18:39:02;7,97
27.03.2019;18:39:58;8,01
28.03.2019;18:39:58;8,05
29.03.2019;18:39:59;8,11
01.04.2019;18:39:53;8,1
02.04.2019;18:39:56;8,11
03.04.2019;18:39:58;8,1
04.04.2019;18:39:54;8,1
05.04.2019;18:39:47;8,07
08.04.2019;18:39:57;8,04
09.04.2019;18:39:32;8,02
10.04.2019;18:39:57;7,99
11.04.2019;18:39:58;7,97
12.04.2019;18:39:52;7,96
15.04.2019;18:39:45;8,0
16.04.2019;18:39:59;7,97
17.04.2019;18:39:58;7,98
18.04.2019;18:39:57;7,98
19.04.2019;18:39:56;7,98
22.04.2019;18:39:20;7,98
23.04.2019;18:39:59;8,0
24.04.2019;18:39:58;8,01
25.04.2019;18:39:53;8,03
26.04.2019;18:39:56;8,0
29.04.2019;18:39:56;7,94
30.04.2019;18:39:59;7,92
02.05.2019;18:39:55;7,93
03.05.2019;18:38:29;7,93
06.05.2019;18:39:57;7,95
07.05.2019;18:39:56;7,97
08.05.2019;18:39:59;7,93
10.05.2019;18:39:58;7,98
13.05.2019;18:39:55;7,96
14.05.2019;18:39:47;7,95
15.05.2019;18:39:57;7,91
16.05.2019;18:39:57;7,89
17.05.2019;18:39:56;7,88
20.05.2019;18:39:58;7,85
21.05.2019;18:39:58;7,81
22.05.2019;18:39:58;7,71
23.05.2019;18:39:42;7,78
24.05.2019;18:39:56;7,76
27.05.2019;18:39:57;7,76
28.05.2019;18:39:58;7,75
29.05.2019;18:39:59;7,77
30.05.2019;18:39:58;7,71
31.05.2019;18:39:56;7,71
03.06.2019;18:39:57;7,73
04.06.2019;18:36:20;7,7
05.06.2019;18:39:23;7,63
06.06.2019;18:39:58;7,58
07.06.2019;18:39:48;7,57
10.06.2019;18:39:56;7,53
11.06.2019;18:39:56;7,52
13.06.2019;18:39:38;7,54
14.06.2019;18:39:32;7,5
17.06.2019;18:39:52;7,49
18.06.2019;18:39:59;7,44
19.06.2019;18:39:50;7,36
20.06.2019;18:39:55;7,29
21.06.2019;18:39:52;7,37
24.06.2019;18:39:51;7,32
25.06.2019;18:39:40;7,33
26.06.2019;18:39:47;7,36
27.06.2019;18:39:58;7,36
28.06.2019;18:39:55;7,35
01.07.2019;18:39:58;7,31
02.07.2019;18:37:27;7,3
03.07.2019;18:39:56;7,3
04.07.2019;18:39:58;7,27
05.07.2019;18:39:56;7,3
08.07.2019;18:39:56;7,24
09.07.2019;18:39:45;7,25
10.07.2019;18:39:50;7,21
11.07.2019;18:39:53;7,2
12.07.2019;18:39:53;7,26
15.07.2019;18:39:56;7,25
16.07.2019;18:39:03;7,27
17.07.2019;18:39:12;7,25
18.07.2019;18:39:22;7,25
19.07.2019;18:39:42;7,21
22.07.2019;18:39:51;7,17
23.07.2019;18:39:55;7,14
24.07.2019;18:39:48;7,09
25.07.2019;18:39:55;7,04
26.07.2019;18:39:55;7,12
29.07.2019;18:39:55;7,11
30.07.2019;18:39:55;7,12
31.07.2019;18:39:54;7,1
01.08.2019;18:39:39;7,13
02.08.2019;18:39:59;7,27
05.08.2019;18:39:41;7,17
06.08.2019;18:39:12;7,14
07.08.2019;18:39:40;7,11
08.08.2019;18:39:58;7,13
09.08.2019;18:39:54;7,13
12.08.2019;18:39:52;7,16
13.08.2019;18:39:28;7,16
14.08.2019;18:39:54;7,17
15.08.2019;18:39:56;7,16
16.08.2019;18:39:58;7,15
19.08.2019;18:39:41;7,16
20.08.2019;18:39:44;7,11
21.08.2019;18:39:45;7,05
22.08.2019;18:39:44;7,03
23.08.2019;18:39:33;7,03
26.08.2019;18:39:42;7,03
27.08.2019;18:39:44;7,02
28.08.2019;18:39:42;7,0
29.08.2019;18:39:49;6,98
30.08.2019;18:39:36;6,89
02.09.2019;18:39:53;6,88
03.09.2019;18:39:56;6,87
04.09.2019;18:39:23;6,79
05.09.2019;18:39:52;6,79
06.09.2019;18:39:51;6,8
09.09.2019;18:39:49;6,8
10.09.2019;18:39:55;6,81
11.09.2019;18:39:55;6,81
12.09.2019;18:39:59;6,77
13.09.2019;18:39:59;6,78
16.09.2019;18:39:50;6,79
17.09.2019;18:39:27;6,82
18.09.2019;18:39:49;6,82
19.09.2019;18:39:33;6,78
20.09.2019;18:39:53;6,78
23.09.2019;18:39:55;6,78
24.09.2019;18:39:52;6,81
25.09.2019;18:39:56;6,79
26.09.2019;18:39:53;6,79
27.09.2019;18:39:51;6,78
30.09.2019;18:39:50;6,8
01.10.2019;18:37:37;6,81
02.10.2019;18:39:48;6,8
03.10.2019;18:39:50;6,8
04.10.2019;18:39:55;6,72
07.10.2019;18:39:54;6,65
08.10.2019;18:39:46;6,66
09.10.2019;18:39:29;6,63
10.10.2019;18:39:58;6,5
11.10.2019;18:39:56;6,5
14.10.2019;18:39:50;6,47
15.10.2019;18:39:56;6,47
16.10.2019;18:39:30;6,49
17.10.2019;18:39:58;6,47
18.10.2019;18:39:25;6,37
21.10.2019;18:39:46;6,32
22.10.2019;18:39:55;6,28
23.10.2019;18:39:53;6,28
24.10.2019;18:39:51;6,3
25.10.2019;18:39:55;6,21
28.10.2019;18:39:55;6,19
29.10.2019;18:39:56;6,21
30.10.2019;18:39:15;6,23
31.10.2019;18:39:49;6,24
01.11.2019;18:39:36;6,17
05.11.2019;18:39:54;6,16
06.11.2019;18:39:58;6,16
07.11.2019;18:39:50;6,14
08.11.2019;18:39:59;6,16
11.11.2019;18:39:58;6,22
12.11.2019;18:39:58;6,26
13.11.2019;18:39:00;6,32
14.11.2019;18:39:41;6,27
15.11.2019;18:39:56;6,24
18.11.2019;18:39:59;6,24
19.11.2019;18:39:52;6,2
20.11.2019;18:39:45;6,2
21.11.2019;18:39:55;6,19
22.11.2019;18:39:50;6,17
25.11.2019;18:39:56;6,2
26.11.2019;18:39:40;6,18
27.11.2019;18:39:58;6,19
28.11.2019;18:39:57;6,22
29.11.2019;18:39:48;6,22
02.12.2019;18:39:50;6,24
03.12.2019;18:39:54;6,24
04.12.2019;18:39:56;6,2
05.12.2019;18:39:54;6,21
06.12.2019;18:39:43;6,19
09.12.2019;18:39:48;6,19
10.12.2019;18:39:57;6,2
11.12.2019;18:39:53;6,21
12.12.2019;18:39:59;6,13
13.12.2019;18:39:48;6,17
16.12.2019;18:39:58;6,15
17.12.2019;18:39:48;6,14
18.12.2019;18:39:53;6,12
19.12.2019;18:39:52;6,16
20.12.2019;18:39:57;6,16
23.12.2019;18:39:54;6,14
24.12.2019;18:39:49;6,11
25.12.2019;18:39:59;6,1
26.12.2019;18:39:55;6,05
27.12.2019;18:39:32;6,17
30.12.2019;18:39:57;6,1
03.01.2020;18:39:51;6,04
06.01.2020;18:39:50;6,07
08.01.2020;18:38:56;6,06
09.01.2020;18:39:00;6,02
10.01.2020;18:39:57;5,9
13.01.2020;18:39:57;5,84
14.01.2020;18:39:47;5,89
15.01.2020;18:39:46;5,93
16.01.2020;18:39:19;5,91
17.01.2020;18:39:49;5,88
20.01.2020;18:39:46;5,88
21.01.2020;18:39:40;5,89
22.01.2020;18:39:52;5,89
23.01.2020;18:39:51;5,86
24.01.2020;18:39:54;5,85
27.01.2020;18:39:59;5,91
28.01.2020;18:39:55;5,9
29.01.2020;18:39:47;5,89
30.01.2020;18:39:59;5,92
31.01.2020;18:39:47;5,95
03.02.2020;18:39:56;5,96
04.02.2020;18:39:55;5,91
05.02.2020;18:39:55;5,89
06.02.2020;18:39:55;5,9
07.02.2020;18:39:57;5,86
10.02.2020;18:39:55;5,83
11.02.2020;18:39:48;5,83
12.02.2020;18:39:53;5,77
13.02.2020;18:39:52;5,76
14.02.2020;18:39:03;5,71
17.02.2020;18:39:56;5,72
18.02.2020;18:39:55;5,73
19.02.2020;18:39:51;5,67
20.02.2020;18:39:58;5,65
21.02.2020;18:39:59;5,69
25.02.2020;18:39:56;5,76
26.02.2020;18:39:48;5,75
27.02.2020;18:39:58;5,92
28.02.2020;18:39:58;6,11
02.03.2020;18:39:55;6,07
03.03.2020;18:39:52;5,85
04.03.2020;18:39:38;5,74
05.03.2020;18:39:50;5,87
06.03.2020;18:39:59;6,15
10.03.2020;18:39:55;6,69
11.03.2020;18:39:48;6,92
12.03.2020;18:39:59;7,73
13.03.2020;18:39:56;7,49
16.03.2020;18:39:57;7,74
17.03.2020;18:39:58;7,74
18.03.2020;18:39:55;8,19
19.03.2020;18:39:50;7,88
20.03.2020;18:39:45;7,42
23.03.2020;18:39:58;7,35
24.03.2020;18:39:58;6,92
25.03.2020;18:39:56;6,91
26.03.2020;18:39:53;6,87
27.03.2020;18:39:37;6,83
30.03.2020;18:39:57;6,83
31.03.2020;18:39:42;6,61
01.04.2020;18:39:38;6,67
02.04.2020;18:39:59;6,69
03.04.2020;18:39:57;6,64
06.04.2020;18:39:55;6,54
07.04.2020;18:39:19;6,53
08.04.2020;18:39:56;6,54
09.04.2020;18:39:55;6,49
10.04.2020;18:39:56;6,45
13.04.2020;18:39:57;6,46
14.04.2020;18:39:59;6,44
15.04.2020;18:39:54;6,51
16.04.2020;18:39:48;6,37
17.04.2020;18:39:50;5,97
20.04.2020;18:39:56;5,83
21.04.2020;18:39:53;5,99
22.04.2020;18:39:05;5,86
23.04.2020;18:39:56;5,75
24.04.2020;18:39:56;5,66
27.04.2020;18:39:54;5,69
28.04.2020;18:39:59;5,67
29.04.2020;18:39:49;5,66
30.04.2020;18:39:42;5,68
04.05.2020;18:39:51;5,67
05.05.2020;18:39:57;5,64
06.05.2020;18:39:50;5,66
07.05.2020;18:39:26;5,63
08.05.2020;18:39:57;5,43
12.05.2020;18:39:29;5,34
13.05.2020;18:39:57;5,31
14.05.2020;18:39:57;5,19
15.05.2020;18:39:58;5,02
18.05.2020;18:39:55;4,95
19.05.2020;18:39:56;4,96
20.05.2020;18:39:58;4,95
21.05.2020;18:39:58;4,95
22.05.2020;18:39:56;4,99
25.05.2020;18:39:35;4,97
26.05.2020;18:39:40;5,01
27.05.2020;18:39:57;5,07
28.05.2020;18:39:59;5,06
29.05.2020;18:39:22;5,09
01.06.2020;18:39:54;5,07
02.06.2020;18:39:55;5,05
03.06.2020;18:39:45;5,11
04.06.2020;18:39:58;5,16
05.06.2020;18:39:53;5,29
08.06.2020;18:39:34;5,36
09.06.2020;18:39:00;5,24
10.06.2020;18:39:56;5,15
11.06.2020;18:39:58;5,16
15.06.2020;18:39:49;5,11
16.06.2020;18:39:36;5,09
17.06.2020;18:39:58;5,0
18.06.2020;18:39:55;5,02
19.06.2020;18:39:52;4,96
22.06.2020;18:39:59;5,06
23.06.2020;18:39:59;5,06
25.06.2020;18:39:59;5,13
26.06.2020;18:39:57;5,08
29.06.2020;18:39:56;5,13
30.06.2020;18:39:53;5,27
02.07.2020;18:39:59;5,24
03.07.2020;18:39:56;5,37
06.07.2020;18:39:50;5,34
07.07.2020;18:39:24;5,26
08.07.2020;18:39:48;5,2
09.07.2020;18:39:57;5,18
10.07.2020;18:39:49;5,19
