zcyc

tradedate;tradetime;period_20.0
07.04.2017;18:39:59;8,23
10.04.2017;18:36:57;8,27
11.04.2017;18:39:48;8,3
12.04.2017;18:39:36;8,28
13.04.2017;18:39:44;8,21
14.04.2017;18:39:48;8,2
17.04.2017;18:39:53;8,19
18.04.2017;18:39:58;8,18
19.04.2017;18:39:55;8,22
20.04.2017;18:39:56;8,14
21.04.2017;18:39:57;8,25
24.04.2017;18:39:54;8,24
25.04.2017;18:39:57;8,34
26.04.2017;18:39:00;8,34
27.04.2017;18:39:41;8,3
28.04.2017;18:39:48;8,26
02.05.2017;18:39:54;8,25
03.05.2017;18:39:58;8,27
04.05.2017;18:39:43;8,38
05.05.2017;18:39:51;8,37
10.05.2017;18:39:52;8,31
11.05.2017;18:39:01;8,31
12.05.2017;18:39:53;8,21
15.05.2017;18:39:45;8,26
16.05.2017;18:39:57;8,25
17.05.2017;18:39:58;8,28
18.05.2017;18:39:55;8,21
19.05.2017;18:39:39;8,19
22.05.2017;18:39:54;8,16
23.05.2017;18:39:33;8,19
24.05.2017;18:39:42;8,15
25.05.2017;18:39:50;8,18
26.05.2017;18:39:52;8,21
29.05.2017;18:39:58;8,21
30.05.2017;18:39:38;8,22
31.05.2017;18:39:19;8,22
01.06.2017;18:39:55;8,19
02.06.2017;18:39:56;8,19
05.06.2017;18:39:54;8,28
06.06.2017;18:39:52;8,3
07.06.2017;18:39:54;8,29
08.06.2017;18:39:53;8,27
09.06.2017;18:39:24;8,23
13.06.2017;18:39:55;8,21
14.06.2017;18:39:38;8,25
15.06.2017;18:39:48;8,36
16.06.2017;18:39:58;8,42
19.06.2017;18:39:44;8,48
20.06.2017;18:39:39;8,48
21.06.2017;18:39:44;8,39
22.06.2017;18:39:54;8,34
23.06.2017;18:39:54;8,17
26.06.2017;18:39:54;8,24
27.06.2017;18:39:58;8,25
28.06.2017;18:39:59;8,32
29.06.2017;18:39:52;8,29
30.06.2017;18:39:55;8,25
03.07.2017;18:39:18;8,26
04.07.2017;18:39:46;8,26
05.07.2017;18:39:59;8,32
06.07.2017;18:39:47;8,32
07.07.2017;18:39:59;8,38
10.07.2017;18:39:59;8,31
11.07.2017;18:39:58;8,34
12.07.2017;18:39:58;8,31
13.07.2017;18:38:26;8,24
14.07.2017;18:38:56;8,26
17.07.2017;18:39:44;8,28
18.07.2017;18:39:48;8,34
19.07.2017;18:39:27;8,35
20.07.2017;18:39:59;8,34
21.07.2017;18:39:48;8,37
24.07.2017;18:39:58;8,39
25.07.2017;18:39:34;8,34
26.07.2017;18:39:44;8,35
27.07.2017;18:39:52;8,27
28.07.2017;18:39:36;8,25
31.07.2017;18:39:57;8,22
01.08.2017;18:39:24;8,24
02.08.2017;18:39:52;8,27
03.08.2017;18:39:54;8,18
04.08.2017;18:39:27;8,14
07.08.2017;18:39:51;8,2
08.08.2017;18:39:59;8,23
09.08.2017;18:39:59;8,27
10.08.2017;18:39:55;8,22
11.08.2017;18:39:59;8,22
14.08.2017;18:39:59;8,21
15.08.2017;18:39:58;8,22
16.08.2017;18:39:50;8,21
17.08.2017;18:39:59;8,23
18.08.2017;18:39:56;8,24
21.08.2017;18:39:52;8,28
22.08.2017;18:39:59;8,32
23.08.2017;18:39:53;8,32
24.08.2017;18:39:59;8,35
25.08.2017;18:39:51;8,38
28.08.2017;18:39:54;8,37
29.08.2017;18:39:48;8,34
30.08.2017;18:39:54;8,31
31.08.2017;18:39:50;8,3
01.09.2017;18:39:58;8,26
04.09.2017;18:39:59;8,23
05.09.2017;18:39:59;8,23
06.09.2017;18:39:30;8,17
07.09.2017;18:39:59;8,24
08.09.2017;18:39:50;8,19
11.09.2017;18:39:23;8,23
12.09.2017;18:39:17;8,25
13.09.2017;18:39:55;8,24
14.09.2017;18:39:55;8,24
15.09.2017;18:39:48;8,23
18.09.2017;18:39:47;8,29
19.09.2017;18:39:18;8,28
20.09.2017;18:39:49;8,28
21.09.2017;18:39:59;8,29
22.09.2017;18:39:48;8,28
25.09.2017;18:39:59;8,33
26.09.2017;18:39:57;8,31
27.09.2017;18:39:52;8,33
28.09.2017;18:39:56;8,21
29.09.2017;18:39:55;8,22
02.10.2017;18:39:59;8,29
03.10.2017;18:39:46;8,26
04.10.2017;18:39:59;8,26
05.10.2017;18:39:32;8,24
06.10.2017;18:39:54;8,26
09.10.2017;18:39:59;8,29
10.10.2017;18:39:48;8,28
11.10.2017;18:39:50;8,29
12.10.2017;18:39:34;8,3
13.10.2017;18:39:59;8,32
16.10.2017;18:39:57;8,33
17.10.2017;18:39:52;8,28
18.10.2017;18:39:56;8,26
19.10.2017;18:39:59;8,21
20.10.2017;18:39:58;8,25
23.10.2017;18:39:59;8,22
24.10.2017;18:39:56;8,23
25.10.2017;18:39:47;8,22
26.10.2017;18:39:53;8,21
27.10.2017;18:39:53;8,25
30.10.2017;18:39:37;8,19
31.10.2017;18:39:38;8,2
01.11.2017;18:39:59;8,2
02.11.2017;18:39:59;8,23
03.11.2017;18:39:59;8,28
07.11.2017;18:39:59;8,24
08.11.2017;18:39:59;8,23
09.11.2017;18:39:58;8,23
10.11.2017;18:39:58;8,23
13.11.2017;18:39:53;8,29
14.11.2017;18:39:55;8,31
15.11.2017;18:39:54;8,27
16.11.2017;18:39:53;8,22
17.11.2017;18:39:32;8,22
20.11.2017;18:39:59;8,25
21.11.2017;18:39:57;8,26
22.11.2017;18:39:47;8,24
23.11.2017;18:39:38;8,26
24.11.2017;18:38:16;8,26
27.11.2017;18:39:43;8,26
28.11.2017;18:39:44;8,26
29.11.2017;18:39:50;8,27
30.11.2017;18:39:59;8,25
01.12.2017;18:39:48;8,26
04.12.2017;18:39:37;8,3
05.12.2017;18:39:37;8,27
06.12.2017;18:37:10;8,28
07.12.2017;18:39:40;8,3
08.12.2017;18:39:59;8,31
11.12.2017;18:39:54;8,3
12.12.2017;18:39:56;8,29
13.12.2017;18:39:59;8,3
14.12.2017;18:39:59;8,3
15.12.2017;18:39:59;8,31
18.12.2017;18:39:52;8,35
19.12.2017;18:38:58;8,41
20.12.2017;18:39:58;8,4
21.12.2017;18:39:55;8,4
22.12.2017;18:39:39;8,49
25.12.2017;18:39:53;8,49
26.12.2017;18:39:56;8,51
27.12.2017;18:39:54;8,54
28.12.2017;18:39:53;8,71
29.12.2017;18:39:55;8,53
03.01.2018;18:39:57;8,49
04.01.2018;18:39:58;8,48
05.01.2018;18:39:56;8,45
09.01.2018;18:39:58;8,37
10.01.2018;18:39:59;8,42
11.01.2018;18:39:59;8,36
12.01.2018;18:39:59;8,36
15.01.2018;18:39:59;8,22
16.01.2018;18:39:59;8,24
17.01.2018;18:39:58;8,25
18.01.2018;18:39:51;8,26
19.01.2018;18:39:57;8,21
22.01.2018;18:39:59;8,27
23.01.2018;18:39:44;8,22
24.01.2018;18:39:59;8,17
25.01.2018;18:39:55;8,21
26.01.2018;18:39:53;8,18
29.01.2018;18:39:59;8,17
30.01.2018;18:39:55;8,11
31.01.2018;18:39:59;8,02
01.02.2018;18:39:51;7,92
02.02.2018;18:39:57;7,92
05.02.2018;18:39:43;7,86
06.02.2018;18:39:57;7,89
07.02.2018;18:39:54;7,81
08.02.2018;18:39:42;7,84
09.02.2018;18:39:58;7,88
12.02.2018;18:39:50;7,91
13.02.2018;18:39:55;7,99
14.02.2018;18:39:59;8,0
15.02.2018;18:39:55;8,03
16.02.2018;18:39:50;7,95
19.02.2018;18:39:57;7,93
20.02.2018;18:39:56;7,96
21.02.2018;18:39:49;7,94
22.02.2018;18:39:54;7,97
26.02.2018;18:39:52;7,99
27.02.2018;18:39:56;7,99
28.02.2018;18:39:59;7,95
01.03.2018;18:39:59;8,04
02.03.2018;18:39:58;8,05
05.03.2018;18:39:51;8,04
06.03.2018;18:39:31;8,05
07.03.2018;18:39:57;7,98
09.03.2018;18:39:56;7,96
12.03.2018;18:39:54;8,07
13.03.2018;18:39:58;8,08
14.03.2018;18:39:55;8,07
15.03.2018;18:39:46;8,13
16.03.2018;18:39:58;8,13
19.03.2018;18:39:57;8,17
20.03.2018;18:39:49;8,11
21.03.2018;18:39:55;8,06
22.03.2018;18:39:59;8,02
23.03.2018;18:39:58;7,92
26.03.2018;18:39:59;7,96
27.03.2018;18:39:49;7,95
28.03.2018;18:39:59;7,97
29.03.2018;18:39:58;7,98
30.03.2018;18:39:59;8,0
02.04.2018;18:39:59;7,99
03.04.2018;18:39:37;8,02
04.04.2018;18:39:56;7,98
05.04.2018;18:39:36;7,93
06.04.2018;18:39:58;7,98
09.04.2018;18:39:57;8,12
10.04.2018;18:39:52;8,25
11.04.2018;18:39:58;8,19
12.04.2018;18:39:52;8,14
13.04.2018;18:39:50;8,12
16.04.2018;18:39:58;8,09
17.04.2018;18:39:57;8,08
18.04.2018;18:39:52;8,02
19.04.2018;18:39:36;7,98
20.04.2018;18:39:59;7,98
23.04.2018;18:39:57;8,08
24.04.2018;18:39:39;8,0
25.04.2018;18:39:48;8,05
26.04.2018;18:39:57;8,12
27.04.2018;18:39:57;8,07
28.04.2018;18:39:30;8,05
30.04.2018;18:39:47;8,05
02.05.2018;18:39:56;8,04
03.05.2018;18:39:47;8,14
04.05.2018;18:39:59;8,13
07.05.2018;18:39:52;8,22
08.05.2018;18:39:59;8,23
10.05.2018;18:39:42;8,19
11.05.2018;18:39:29;8,19
14.05.2018;18:39:53;8,24
15.05.2018;18:39:57;8,09
16.05.2018;18:39:59;8,08
17.05.2018;18:39:52;8,04
18.05.2018;18:39:53;8,11
21.05.2018;18:39:42;8,12
22.05.2018;18:39:42;8,06
23.05.2018;18:39:55;8,07
24.05.2018;18:39:55;8,0
25.05.2018;18:39:56;8,03
28.05.2018;18:39:57;7,97
29.05.2018;18:39:44;8,04
30.05.2018;18:39:58;8,04
31.05.2018;18:39:59;8,1
01.06.2018;18:39:59;8,07
04.06.2018;18:39:51;8,04
05.06.2018;18:39:59;8,06
06.06.2018;18:39:58;8,1
07.06.2018;18:39:47;8,07
08.06.2018;18:39:59;8,09
09.06.2018;18:39:35;8,07
11.06.2018;18:39:59;7,97
13.06.2018;18:39:58;8,04
14.06.2018;18:39:42;8,01
15.06.2018;18:39:58;8,06
18.06.2018;18:39:57;8,0
19.06.2018;18:39:48;7,98
20.06.2018;18:39:56;7,84
21.06.2018;18:39:55;7,78
22.06.2018;18:39:59;7,78
25.06.2018;18:39:58;7,78
26.06.2018;18:39:55;7,86
27.06.2018;18:39:58;7,94
28.06.2018;18:39:54;7,91
29.06.2018;18:39:55;7,87
02.07.2018;18:39:52;7,89
03.07.2018;18:39:00;7,95
04.07.2018;18:39:45;7,93
05.07.2018;18:39:59;7,93
06.07.2018;18:39:42;7,96
09.07.2018;18:39:55;7,9
10.07.2018;18:39:52;7,93
11.07.2018;18:39:56;7,93
12.07.2018;18:39:59;7,92
13.07.2018;18:39:59;7,9
16.07.2018;18:39:59;7,93
17.07.2018;18:39:38;7,92
18.07.2018;18:39:53;7,96
19.07.2018;18:39:59;8,08
20.07.2018;18:39:43;8,09
23.07.2018;18:39:56;8,09
24.07.2018;18:39:57;8,1
25.07.2018;18:39:57;8,13
26.07.2018;18:39:53;8,15
27.07.2018;18:39:54;8,11
30.07.2018;18:39:59;8,07
31.07.2018;18:39:59;8,02
01.08.2018;18:39:59;8,03
02.08.2018;18:39:59;8,07
03.08.2018;18:39:58;8,03
06.08.2018;18:39:55;8,05
07.08.2018;18:39:59;8,07
08.08.2018;18:39:57;8,26
09.08.2018;18:39:59;8,38
10.08.2018;18:39:56;8,43
13.08.2018;18:39:59;8,48
14.08.2018;18:39:52;8,46
15.08.2018;18:39:56;8,57
16.08.2018;18:39:57;8,63
17.08.2018;18:39:56;8,78
20.08.2018;18:39:56;8,76
21.08.2018;18:39:56;8,71
22.08.2018;18:39:53;8,73
23.08.2018;18:39:24;8,79
24.08.2018;18:39:59;8,8
27.08.2018;18:39:56;8,78
28.08.2018;18:39:58;8,79
29.08.2018;18:39:51;8,83
30.08.2018;18:39:56;8,85
31.08.2018;18:39:57;8,77
03.09.2018;18:39:58;8,8
04.09.2018;18:39:54;8,91
05.09.2018;18:39:52;8,97
06.09.2018;18:39:51;9,2
07.09.2018;18:39:58;9,17
10.09.2018;18:39:38;9,16
11.09.2018;18:39:47;9,04
12.09.2018;18:39:57;8,93
13.09.2018;18:39:57;8,98
14.09.2018;18:39:47;8,99
17.09.2018;18:39:55;8,96
18.09.2018;18:39:57;8,97
19.09.2018;18:39:54;8,86
20.09.2018;18:39:57;8,78
21.09.2018;18:39:54;8,81
24.09.2018;18:39:58;8,66
25.09.2018;18:39:57;8,7
26.09.2018;18:39:59;8,72
27.09.2018;18:39:30;8,68
28.09.2018;18:39:59;8,7
01.10.2018;18:39:59;8,62
02.10.2018;18:39:59;8,58
03.10.2018;18:39:59;8,63
04.10.2018;18:39:50;8,8
05.10.2018;18:39:46;8,82
08.10.2018;18:39:58;8,92
09.10.2018;18:39:57;8,97
10.10.2018;18:39:59;8,94
11.10.2018;18:39:56;8,98
12.10.2018;18:39:55;8,85
15.10.2018;18:39:59;8,71
16.10.2018;18:39:50;8,58
17.10.2018;18:39:48;8,58
18.10.2018;18:39:51;8,64
19.10.2018;18:39:58;8,6
22.10.2018;18:39:57;8,56
23.10.2018;18:39:56;8,59
24.10.2018;18:39:48;8,69
25.10.2018;18:39:57;8,7
26.10.2018;18:39:35;8,75
29.10.2018;18:39:59;8,72
30.10.2018;18:39:59;8,73
31.10.2018;18:39:56;8,69
01.11.2018;18:39:56;8,71
02.11.2018;18:39:59;8,7
06.11.2018;18:39:59;8,74
07.11.2018;18:39:52;8,86
08.11.2018;18:39:56;8,95
09.11.2018;18:39:55;9,07
12.11.2018;18:39:48;9,1
13.11.2018;18:39:49;9,12
14.11.2018;18:39:52;8,82
15.11.2018;18:39:57;8,89
16.11.2018;18:39:58;8,86
19.11.2018;18:39:53;8,88
20.11.2018;18:39:49;8,94
21.11.2018;18:39:58;8,88
22.11.2018;18:39:56;8,91
23.11.2018;18:39:57;9,02
26.11.2018;18:39:50;9,13
27.11.2018;18:39:59;9,09
28.11.2018;18:39:58;9,07
29.11.2018;18:39:59;8,92
30.11.2018;18:39:57;8,93
03.12.2018;18:39:59;8,82
04.12.2018;18:39:59;8,8
05.12.2018;18:39:50;8,91
06.12.2018;18:39:47;8,88
07.12.2018;18:39:58;8,84
10.12.2018;18:39:54;8,84
11.12.2018;18:39:57;8,79
12.12.2018;18:39:57;8,81
13.12.2018;18:39:49;8,84
14.12.2018;18:39:29;8,88
17.12.2018;18:39:55;8,9
18.12.2018;18:39:57;8,99
19.12.2018;18:39:57;8,99
20.12.2018;18:39:57;8,89
21.12.2018;18:39:56;8,92
24.12.2018;18:39:59;8,92
25.12.2018;18:39:41;8,99
26.12.2018;18:39:59;8,99
27.12.2018;18:39:55;8,93
28.12.2018;18:39:58;8,92
29.12.2018;18:39:58;8,86
03.01.2019;18:39:34;8,84
04.01.2019;18:39:47;8,86
08.01.2019;18:39:53;8,99
09.01.2019;18:39:58;8,65
10.01.2019;18:39:47;8,6
11.01.2019;18:39:42;8,55
14.01.2019;18:39:46;8,61
15.01.2019;18:39:57;8,5
16.01.2019;18:39:56;8,44
17.01.2019;18:39:12;8,47
18.01.2019;18:39:59;8,43
21.01.2019;18:39:32;8,41
22.01.2019;18:39:16;8,44
23.01.2019;18:39:45;8,44
24.01.2019;18:39:59;8,38
25.01.2019;18:39:51;8,39
28.01.2019;18:39:59;8,43
29.01.2019;18:39:56;8,47
30.01.2019;18:39:59;8,48
31.01.2019;18:39:52;8,31
01.02.2019;18:39:59;8,36
04.02.2019;18:39:52;8,41
05.02.2019;18:39:58;8,39
06.02.2019;18:39:56;8,46
07.02.2019;18:39:52;8,5
08.02.2019;18:39:50;8,5
11.02.2019;18:39:59;8,53
12.02.2019;18:39:22;8,58
13.02.2019;18:39:59;8,65
14.02.2019;18:39:45;8,78
15.02.2019;18:39:54;8,67
18.02.2019;18:39:59;8,7
19.02.2019;18:39:33;8,79
20.02.2019;18:39:57;8,8
21.02.2019;18:39:59;8,76
22.02.2019;18:39:43;8,75
25.02.2019;18:39:59;8,7
26.02.2019;18:39:59;8,74
27.02.2019;18:39:58;8,81
28.02.2019;18:39:44;8,63
01.03.2019;18:39:51;8,54
04.03.2019;18:39:59;8,55
05.03.2019;18:39:54;8,59
06.03.2019;18:39:59;8,63
07.03.2019;18:39:56;8,65
11.03.2019;18:39:59;8,61
12.03.2019;18:39:58;8,61
13.03.2019;18:39:59;8,63
14.03.2019;18:39:43;8,67
15.03.2019;18:39:52;8,63
18.03.2019;18:39:55;8,51
19.03.2019;18:39:59;8,54
20.03.2019;18:39:59;8,51
21.03.2019;18:39:59;8,45
22.03.2019;18:39:51;8,5
25.03.2019;18:39:57;8,43
26.03.2019;18:39:02;8,48
27.03.2019;18:39:58;8,56
28.03.2019;18:39:58;8,65
29.03.2019;18:39:59;8,73
01.04.2019;18:39:53;8,71
02.04.2019;18:39:56;8,68
03.04.2019;18:39:58;8,67
04.04.2019;18:39:54;8,69
05.04.2019;18:39:47;8,66
08.04.2019;18:39:57;8,65
09.04.2019;18:39:32;8,66
10.04.2019;18:39:57;8,59
11.04.2019;18:39:58;8,57
12.04.2019;18:39:52;8,61
15.04.2019;18:39:45;8,68
16.04.2019;18:39:59;8,69
17.04.2019;18:39:58;8,76
18.04.2019;18:39:57;8,8
19.04.2019;18:39:56;8,81
22.04.2019;18:39:20;8,81
23.04.2019;18:39:59;8,86
24.04.2019;18:39:58;8,83
25.04.2019;18:39:53;8,86
26.04.2019;18:39:56;8,82
29.04.2019;18:39:56;8,73
30.04.2019;18:39:59;8,69
02.05.2019;18:39:55;8,68
03.05.2019;18:38:29;8,67
06.05.2019;18:39:57;8,61
07.05.2019;18:39:56;8,55
08.05.2019;18:39:59;8,5
10.05.2019;18:39:58;8,55
13.05.2019;18:39:55;8,57
14.05.2019;18:39:47;8,59
15.05.2019;18:39:57;8,59
16.05.2019;18:39:57;8,49
17.05.2019;18:39:56;8,4
20.05.2019;18:39:58;8,31
21.05.2019;18:39:58;8,26
22.05.2019;18:39:58;8,21
23.05.2019;18:39:42;8,27
24.05.2019;18:39:56;8,27
27.05.2019;18:39:57;8,25
28.05.2019;18:39:58;8,27
29.05.2019;18:39:59;8,35
30.05.2019;18:39:58;8,29
31.05.2019;18:39:56;8,3
03.06.2019;18:39:57;8,32
04.06.2019;18:36:20;8,23
05.06.2019;18:39:23;8,18
06.06.2019;18:39:58;8,13
07.06.2019;18:39:48;8,08
10.06.2019;18:39:56;8,03
11.06.2019;18:39:56;8,0
13.06.2019;18:39:38;8,03
14.06.2019;18:39:32;7,97
17.06.2019;18:39:52;7,9
18.06.2019;18:39:59;7,78
19.06.2019;18:39:50;7,68
20.06.2019;18:39:55;7,6
21.06.2019;18:39:52;7,69
24.06.2019;18:39:51;7,65
25.06.2019;18:39:40;7,65
26.06.2019;18:39:47;7,65
27.06.2019;18:39:58;7,62
28.06.2019;18:39:55;7,59
01.07.2019;18:39:58;7,58
02.07.2019;18:37:27;7,6
03.07.2019;18:39:56;7,62
04.07.2019;18:39:58;7,58
05.07.2019;18:39:56;7,58
08.07.2019;18:39:56;7,62
09.07.2019;18:39:45;7,63
10.07.2019;18:39:50;7,63
11.07.2019;18:39:53;7,61
12.07.2019;18:39:53;7,66
15.07.2019;18:39:56;7,67
16.07.2019;18:39:03;7,67
17.07.2019;18:39:12;7,67
18.07.2019;18:39:22;7,73
19.07.2019;18:39:42;7,68
22.07.2019;18:39:51;7,63
23.07.2019;18:39:55;7,63
24.07.2019;18:39:48;7,65
25.07.2019;18:39:55;7,65
26.07.2019;18:39:55;7,74
29.07.2019;18:39:55;7,79
30.07.2019;18:39:55;7,85
31.07.2019;18:39:54;7,8
01.08.2019;18:39:39;7,84
02.08.2019;18:39:59;7,95
05.08.2019;18:39:41;7,84
06.08.2019;18:39:12;7,81
07.08.2019;18:39:40;7,78
08.08.2019;18:39:58;7,72
09.08.2019;18:39:54;7,74
12.08.2019;18:39:52;7,76
13.08.2019;18:39:28;7,73
14.08.2019;18:39:54;7,76
15.08.2019;18:39:56;7,78
16.08.2019;18:39:58;7,74
19.08.2019;18:39:41;7,77
20.08.2019;18:39:44;7,74
21.08.2019;18:39:45;7,66
22.08.2019;18:39:44;7,64
23.08.2019;18:39:33;7,66
26.08.2019;18:39:42;7,67
27.08.2019;18:39:44;7,7
28.08.2019;18:39:42;7,68
29.08.2019;18:39:49;7,67
30.08.2019;18:39:36;7,66
02.09.2019;18:39:53;7,67
03.09.2019;18:39:56;7,69
04.09.2019;18:39:23;7,65
05.09.2019;18:39:52;7,7
06.09.2019;18:39:51;7,7
09.09.2019;18:39:49;7,71
10.09.2019;18:39:55;7,72
11.09.2019;18:39:55;7,71
12.09.2019;18:39:59;7,69
13.09.2019;18:39:59;7,7
16.09.2019;18:39:50;7,72
17.09.2019;18:39:27;7,74
18.09.2019;18:39:49;7,71
19.09.2019;18:39:33;7,7
20.09.2019;18:39:53;7,69
23.09.2019;18:39:55;7,69
24.09.2019;18:39:52;7,7
25.09.2019;18:39:56;7,7
26.09.2019;18:39:53;7,69
27.09.2019;18:39:51;7,69
30.09.2019;18:39:50;7,72
01.10.2019;18:37:37;7,72
02.10.2019;18:39:48;7,73
03.10.2019;18:39:50;7,71
04.10.2019;18:39:55;7,63
07.10.2019;18:39:54;7,55
08.10.2019;18:39:46;7,57
09.10.2019;18:39:29;7,54
10.10.2019;18:39:58;7,46
11.10.2019;18:39:56;7,4
14.10.2019;18:39:50;7,38
15.10.2019;18:39:56;7,26
16.10.2019;18:39:30;7,24
17.10.2019;18:39:58;7,19
18.10.2019;18:39:25;7,13
21.10.2019;18:39:46;7,07
22.10.2019;18:39:55;7,0
23.10.2019;18:39:53;6,98
24.10.2019;18:39:51;6,99
25.10.2019;18:39:55;6,89
28.10.2019;18:39:55;6,87
29.10.2019;18:39:56;6,87
30.10.2019;18:39:15;6,92
31.10.2019;18:39:49;6,96
01.11.2019;18:39:36;6,89
05.11.2019;18:39:54;6,89
06.11.2019;18:39:58;6,9
07.11.2019;18:39:50;6,89
08.11.2019;18:39:59;6,91
11.11.2019;18:39:58;6,95
12.11.2019;18:39:58;6,94
13.11.2019;18:39:00;6,94
14.11.2019;18:39:41;6,88
15.11.2019;18:39:56;6,86
18.11.2019;18:39:59;6,86
19.11.2019;18:39:52;6,79
20.11.2019;18:39:45;6,73
21.11.2019;18:39:55;6,73
22.11.2019;18:39:50;6,75
25.11.2019;18:39:56;6,76
26.11.2019;18:39:40;6,81
27.11.2019;18:39:58;6,82
28.11.2019;18:39:57;6,85
29.11.2019;18:39:48;6,85
02.12.2019;18:39:50;6,87
03.12.2019;18:39:54;6,84
04.12.2019;18:39:56;6,82
05.12.2019;18:39:54;6,84
06.12.2019;18:39:43;6,83
09.12.2019;18:39:48;6,83
10.12.2019;18:39:57;6,81
11.12.2019;18:39:53;6,84
12.12.2019;18:39:59;6,8
13.12.2019;18:39:48;6,77
16.12.2019;18:39:58;6,76
17.12.2019;18:39:48;6,75
18.12.2019;18:39:53;6,79
19.12.2019;18:39:52;6,79
20.12.2019;18:39:57;6,77
23.12.2019;18:39:54;6,77
24.12.2019;18:39:49;6,74
25.12.2019;18:39:59;6,74
26.12.2019;18:39:55;6,75
27.12.2019;18:39:32;6,64
30.12.2019;18:39:57;6,56
03.01.2020;18:39:51;6,62
06.01.2020;18:39:50;6,61
08.01.2020;18:38:56;6,67
09.01.2020;18:39:00;6,71
10.01.2020;18:39:57;6,61
13.01.2020;18:39:57;6,52
14.01.2020;18:39:47;6,6
15.01.2020;18:39:46;6,63
16.01.2020;18:39:19;6,62
17.01.2020;18:39:49;6,56
20.01.2020;18:39:46;6,54
21.01.2020;18:39:40;6,55
22.01.2020;18:39:52;6,54
23.01.2020;18:39:51;6,56
24.01.2020;18:39:54;6,58
27.01.2020;18:39:59;6,68
28.01.2020;18:39:55;6,67
29.01.2020;18:39:47;6,66
30.01.2020;18:39:59;6,66
31.01.2020;18:39:47;6,62
03.02.2020;18:39:56;6,62
04.02.2020;18:39:55;6,57
05.02.2020;18:39:55;6,51
06.02.2020;18:39:55;6,55
07.02.2020;18:39:57;6,51
10.02.2020;18:39:55;6,55
11.02.2020;18:39:48;6,55
12.02.2020;18:39:53;6,55
13.02.2020;18:39:52;6,55
14.02.2020;18:39:03;6,56
17.02.2020;18:39:56;6,56
18.02.2020;18:39:55;6,55
19.02.2020;18:39:51;6,52
20.02.2020;18:39:58;6,47
21.02.2020;18:39:59;6,48
25.02.2020;18:39:56;6,59
26.02.2020;18:39:48;6,61
27.02.2020;18:39:58;6,72
28.02.2020;18:39:58;6,95
02.03.2020;18:39:55;6,91
03.03.2020;18:39:52;6,67
04.03.2020;18:39:38;6,52
05.03.2020;18:39:50;6,72
06.03.2020;18:39:59;7,0
10.03.2020;18:39:55;7,56
11.03.2020;18:39:48;7,72
12.03.2020;18:39:59;8,29
13.03.2020;18:39:56;8,17
16.03.2020;18:39:57;8,33
17.03.2020;18:39:58;8,29
18.03.2020;18:39:55;8,72
19.03.2020;18:39:50;8,46
20.03.2020;18:39:45;8,0
23.03.2020;18:39:58;7,89
24.03.2020;18:39:58;7,38
25.03.2020;18:39:56;7,4
26.03.2020;18:39:53;7,29
27.03.2020;18:39:37;7,28
30.03.2020;18:39:57;7,15
31.03.2020;18:39:42;7,02
01.04.2020;18:39:38;7,07
02.04.2020;18:39:59;7,11
03.04.2020;18:39:57;7,07
06.04.2020;18:39:55;7,03
07.04.2020;18:39:19;6,96
08.04.2020;18:39:56;6,93
09.04.2020;18:39:55;6,93
10.04.2020;18:39:56;6,98
13.04.2020;18:39:57;6,91
14.04.2020;18:39:59;6,96
15.04.2020;18:39:54;7,11
16.04.2020;18:39:48;7,04
17.04.2020;18:39:50;6,72
20.04.2020;18:39:56;6,62
21.04.2020;18:39:53;6,78
22.04.2020;18:39:05;6,65
23.04.2020;18:39:56;6,62
24.04.2020;18:39:56;6,54
27.04.2020;18:39:54;6,56
28.04.2020;18:39:59;6,56
29.04.2020;18:39:49;6,58
30.04.2020;18:39:42;6,56
04.05.2020;18:39:51;6,57
05.05.2020;18:39:57;6,55
06.05.2020;18:39:50;6,57
07.05.2020;18:39:26;6,6
08.05.2020;18:39:57;6,56
12.05.2020;18:39:29;6,59
13.05.2020;18:39:57;6,58
14.05.2020;18:39:57;6,55
15.05.2020;18:39:58;6,32
18.05.2020;18:39:55;6,19
19.05.2020;18:39:56;6,18
20.05.2020;18:39:58;6,17
21.05.2020;18:39:58;6,17
22.05.2020;18:39:56;6,22
25.05.2020;18:39:35;6,21
26.05.2020;18:39:40;6,2
27.05.2020;18:39:57;6,22
28.05.2020;18:39:59;6,21
29.05.2020;18:39:22;6,22
01.06.2020;18:39:54;6,21
02.06.2020;18:39:55;6,2
03.06.2020;18:39:45;6,24
04.06.2020;18:39:58;6,28
05.06.2020;18:39:53;6,33
08.06.2020;18:39:34;6,34
09.06.2020;18:39:00;6,26
10.06.2020;18:39:56;6,34
11.06.2020;18:39:58;6,36
15.06.2020;18:39:49;6,46
16.06.2020;18:39:36;6,37
17.06.2020;18:39:58;6,34
18.06.2020;18:39:55;6,32
19.06.2020;18:39:52;6,28
22.06.2020;18:39:59;6,41
23.06.2020;18:39:59;6,42
25.06.2020;18:39:59;6,49
26.06.2020;18:39:57;6,49
29.06.2020;18:39:56;6,49
30.06.2020;18:39:53;6,66
02.07.2020;18:39:59;6,6
03.07.2020;18:39:56;6,74
06.07.2020;18:39:50;6,75
07.07.2020;18:39:24;6,69
08.07.2020;18:39:48;6,65
09.07.2020;18:39:57;6,62
10.07.2020;18:39:49;6,61
13.07.2020;18:39:59;6,57
14.07.2020;18:39:56;6,58
