zcyc

tradedate;tradetime;period_0.75
16.03.2017;18:39:59;9,16
17.03.2017;18:39:48;9,17
20.03.2017;18:37:01;9,16
21.03.2017;18:39:56;9,17
22.03.2017;18:39:15;9,2
23.03.2017;18:39:38;9,2
24.03.2017;18:39:36;9,12
27.03.2017;18:39:49;9,16
28.03.2017;18:39:58;9,19
29.03.2017;18:39:56;9,17
30.03.2017;18:39:58;9,09
31.03.2017;18:39:45;9,1
03.04.2017;18:39:49;9,03
04.04.2017;18:39:57;9,06
05.04.2017;18:39:58;9,06
06.04.2017;18:39:56;9,04
07.04.2017;18:39:59;9,02
10.04.2017;18:36:57;9,09
11.04.2017;18:39:48;8,98
12.04.2017;18:39:36;8,96
13.04.2017;18:39:44;8,89
14.04.2017;18:39:48;8,89
17.04.2017;18:39:53;8,8
18.04.2017;18:39:58;8,8
19.04.2017;18:39:55;8,72
20.04.2017;18:39:56;8,56
21.04.2017;18:39:57;8,43
24.04.2017;18:39:54;8,23
25.04.2017;18:39:57;8,33
26.04.2017;18:39:00;8,31
27.04.2017;18:39:41;8,31
28.04.2017;18:39:48;8,36
02.05.2017;18:39:54;8,41
03.05.2017;18:39:58;8,38
04.05.2017;18:39:43;8,41
05.05.2017;18:39:51;8,53
10.05.2017;18:39:52;8,42
11.05.2017;18:39:01;8,29
12.05.2017;18:39:53;8,29
15.05.2017;18:39:45;8,34
16.05.2017;18:39:57;8,33
17.05.2017;18:39:58;8,34
18.05.2017;18:39:55;8,33
19.05.2017;18:39:39;8,36
22.05.2017;18:39:54;8,31
23.05.2017;18:39:33;8,37
24.05.2017;18:39:42;8,36
25.05.2017;18:39:50;8,39
26.05.2017;18:39:52;8,41
29.05.2017;18:39:58;8,36
30.05.2017;18:39:38;8,38
31.05.2017;18:39:19;8,41
01.06.2017;18:39:55;8,34
02.06.2017;18:39:56;8,32
05.06.2017;18:39:54;8,3
06.06.2017;18:39:52;8,19
07.06.2017;18:39:54;8,11
08.06.2017;18:39:53;8,05
09.06.2017;18:39:24;8,06
13.06.2017;18:39:55;8,03
14.06.2017;18:39:38;7,99
15.06.2017;18:39:48;8,07
16.06.2017;18:39:58;8,08
19.06.2017;18:39:44;8,07
20.06.2017;18:39:39;8,03
21.06.2017;18:39:44;8,01
22.06.2017;18:39:54;7,96
23.06.2017;18:39:54;7,97
26.06.2017;18:39:54;7,87
27.06.2017;18:39:58;7,91
28.06.2017;18:39:59;7,89
29.06.2017;18:39:52;7,95
30.06.2017;18:39:55;8,07
03.07.2017;18:39:18;8,09
04.07.2017;18:39:46;8,09
05.07.2017;18:39:59;8,14
06.07.2017;18:39:47;8,17
07.07.2017;18:39:59;8,18
10.07.2017;18:39:59;8,11
11.07.2017;18:39:58;8,13
12.07.2017;18:39:58;8,11
13.07.2017;18:38:26;8,1
14.07.2017;18:38:56;8,1
17.07.2017;18:39:44;8,07
18.07.2017;18:39:48;8,06
19.07.2017;18:39:27;8,05
20.07.2017;18:39:59;8,08
21.07.2017;18:39:48;8,03
24.07.2017;18:39:58;8,05
25.07.2017;18:39:34;8,05
26.07.2017;18:39:44;8,01
27.07.2017;18:39:52;8,05
28.07.2017;18:39:36;8,04
31.07.2017;18:39:57;8,04
01.08.2017;18:39:24;8,02
02.08.2017;18:39:52;8,0
03.08.2017;18:39:54;8,02
04.08.2017;18:39:27;7,97
07.08.2017;18:39:51;7,94
08.08.2017;18:39:59;7,97
09.08.2017;18:39:59;7,95
10.08.2017;18:39:55;7,92
11.08.2017;18:39:59;7,88
14.08.2017;18:39:59;7,85
15.08.2017;18:39:58;7,83
16.08.2017;18:39:50;7,86
17.08.2017;18:39:59;7,85
18.08.2017;18:39:56;7,81
21.08.2017;18:39:52;7,84
22.08.2017;18:39:59;7,83
23.08.2017;18:39:53;7,84
24.08.2017;18:39:59;7,87
25.08.2017;18:39:51;7,82
28.08.2017;18:39:54;7,83
29.08.2017;18:39:48;7,86
30.08.2017;18:39:54;7,85
31.08.2017;18:39:50;7,84
01.09.2017;18:39:58;7,82
04.09.2017;18:39:59;7,82
05.09.2017;18:39:59;7,79
06.09.2017;18:39:30;7,74
07.09.2017;18:39:59;7,69
08.09.2017;18:39:50;7,69
11.09.2017;18:39:23;7,68
12.09.2017;18:39:17;7,68
13.09.2017;18:39:55;7,66
14.09.2017;18:39:55;7,65
15.09.2017;18:39:48;7,6
18.09.2017;18:39:47;7,62
19.09.2017;18:39:18;7,62
20.09.2017;18:39:49;7,61
21.09.2017;18:39:59;7,58
22.09.2017;18:39:48;7,53
25.09.2017;18:39:59;7,57
26.09.2017;18:39:57;7,63
27.09.2017;18:39:52;7,65
28.09.2017;18:39:56;7,65
29.09.2017;18:39:55;7,63
02.10.2017;18:39:59;7,6
03.10.2017;18:39:46;7,62
04.10.2017;18:39:59;7,6
05.10.2017;18:39:32;7,58
06.10.2017;18:39:54;7,6
09.10.2017;18:39:59;7,58
10.10.2017;18:39:48;7,58
11.10.2017;18:39:50;7,58
12.10.2017;18:39:34;7,61
13.10.2017;18:39:59;7,5
16.10.2017;18:39:57;7,49
17.10.2017;18:39:52;7,5
18.10.2017;18:39:56;7,47
19.10.2017;18:39:59;7,45
20.10.2017;18:39:58;7,46
23.10.2017;18:39:59;7,44
24.10.2017;18:39:56;7,5
25.10.2017;18:39:47;7,49
26.10.2017;18:39:53;7,51
27.10.2017;18:39:53;7,52
30.10.2017;18:39:37;7,51
31.10.2017;18:39:38;7,57
01.11.2017;18:39:59;7,5
02.11.2017;18:39:59;7,52
03.11.2017;18:39:59;7,48
07.11.2017;18:39:59;7,46
08.11.2017;18:39:59;7,53
09.11.2017;18:39:58;7,45
10.11.2017;18:39:58;7,48
13.11.2017;18:39:53;7,43
14.11.2017;18:39:55;7,43
15.11.2017;18:39:54;7,46
16.11.2017;18:39:53;7,38
17.11.2017;18:39:32;7,39
20.11.2017;18:39:59;7,37
21.11.2017;18:39:57;7,33
22.11.2017;18:39:47;7,32
23.11.2017;18:39:38;7,3
24.11.2017;18:38:16;7,29
27.11.2017;18:39:43;7,27
28.11.2017;18:39:44;7,22
29.11.2017;18:39:50;7,23
30.11.2017;18:39:59;7,24
01.12.2017;18:39:48;7,18
04.12.2017;18:39:37;7,18
05.12.2017;18:39:37;7,18
06.12.2017;18:37:10;7,16
07.12.2017;18:39:40;7,17
08.12.2017;18:39:59;7,14
11.12.2017;18:39:54;7,15
12.12.2017;18:39:56;7,13
13.12.2017;18:39:59;7,09
14.12.2017;18:39:59;7,11
15.12.2017;18:39:59;6,95
18.12.2017;18:39:52;6,97
19.12.2017;18:38:58;6,94
20.12.2017;18:39:58;6,93
21.12.2017;18:39:55;6,87
22.12.2017;18:39:39;6,82
25.12.2017;18:39:53;6,73
26.12.2017;18:39:56;6,76
27.12.2017;18:39:54;6,63
28.12.2017;18:39:53;6,43
29.12.2017;18:39:55;6,57
03.01.2018;18:39:57;6,38
04.01.2018;18:39:58;6,18
05.01.2018;18:39:56;6,47
09.01.2018;18:39:58;6,45
10.01.2018;18:39:59;6,52
11.01.2018;18:39:59;6,59
12.01.2018;18:39:59;6,64
15.01.2018;18:39:59;6,69
16.01.2018;18:39:59;6,67
17.01.2018;18:39:58;6,73
18.01.2018;18:39:51;6,66
19.01.2018;18:39:57;6,7
22.01.2018;18:39:59;6,7
23.01.2018;18:39:44;6,69
24.01.2018;18:39:59;6,7
25.01.2018;18:39:55;6,69
26.01.2018;18:39:53;6,71
29.01.2018;18:39:59;6,77
30.01.2018;18:39:55;6,72
31.01.2018;18:39:59;6,74
01.02.2018;18:39:51;6,71
02.02.2018;18:39:57;6,67
05.02.2018;18:39:43;6,7
06.02.2018;18:39:57;6,7
07.02.2018;18:39:54;6,68
08.02.2018;18:39:42;6,65
09.02.2018;18:39:58;6,62
12.02.2018;18:39:50;6,57
13.02.2018;18:39:55;6,48
14.02.2018;18:39:59;6,35
15.02.2018;18:39:55;6,34
16.02.2018;18:39:50;6,33
19.02.2018;18:39:57;6,36
20.02.2018;18:39:56;6,34
21.02.2018;18:39:49;6,29
22.02.2018;18:39:54;6,29
26.02.2018;18:39:52;6,21
27.02.2018;18:39:56;6,29
28.02.2018;18:39:59;6,22
01.03.2018;18:39:59;6,27
02.03.2018;18:39:58;6,24
05.03.2018;18:39:51;6,22
06.03.2018;18:39:31;6,24
07.03.2018;18:39:57;6,16
09.03.2018;18:39:56;6,08
12.03.2018;18:39:54;6,15
13.03.2018;18:39:58;6,11
14.03.2018;18:39:55;6,13
15.03.2018;18:39:46;6,15
16.03.2018;18:39:58;6,16
19.03.2018;18:39:57;6,13
20.03.2018;18:39:49;6,08
21.03.2018;18:39:55;6,06
22.03.2018;18:39:59;6,06
23.03.2018;18:39:58;6,1
26.03.2018;18:39:59;6,13
27.03.2018;18:39:49;6,19
28.03.2018;18:39:59;6,16
29.03.2018;18:39:58;6,1
30.03.2018;18:39:59;6,07
02.04.2018;18:39:59;6,08
03.04.2018;18:39:37;6,12
04.04.2018;18:39:56;6,15
05.04.2018;18:39:36;6,22
06.04.2018;18:39:58;6,22
09.04.2018;18:39:57;6,67
10.04.2018;18:39:52;6,97
11.04.2018;18:39:58;6,84
12.04.2018;18:39:52;6,7
13.04.2018;18:39:50;6,83
16.04.2018;18:39:58;6,74
17.04.2018;18:39:57;6,63
18.04.2018;18:39:52;6,66
19.04.2018;18:39:36;6,63
20.04.2018;18:39:59;6,6
23.04.2018;18:39:57;6,56
24.04.2018;18:39:39;6,47
25.04.2018;18:39:48;6,5
26.04.2018;18:39:57;6,49
27.04.2018;18:39:57;6,43
28.04.2018;18:39:30;6,37
30.04.2018;18:39:47;6,34
02.05.2018;18:39:56;6,44
03.05.2018;18:39:47;6,53
04.05.2018;18:39:59;6,45
07.05.2018;18:39:52;6,39
08.05.2018;18:39:59;6,44
10.05.2018;18:39:42;6,42
11.05.2018;18:39:29;6,42
14.05.2018;18:39:53;6,48
15.05.2018;18:39:57;6,65
16.05.2018;18:39:59;6,6
17.05.2018;18:39:52;6,63
18.05.2018;18:39:53;6,61
21.05.2018;18:39:42;6,63
22.05.2018;18:39:42;6,59
23.05.2018;18:39:55;6,61
24.05.2018;18:39:55;6,63
25.05.2018;18:39:56;6,6
28.05.2018;18:39:57;6,62
29.05.2018;18:39:44;6,61
30.05.2018;18:39:58;6,6
31.05.2018;18:39:59;6,62
01.06.2018;18:39:59;6,62
04.06.2018;18:39:51;6,63
05.06.2018;18:39:59;6,64
06.06.2018;18:39:58;6,64
07.06.2018;18:39:47;6,72
08.06.2018;18:39:59;6,69
09.06.2018;18:39:35;6,67
11.06.2018;18:39:59;6,72
13.06.2018;18:39:58;6,69
14.06.2018;18:39:42;6,68
15.06.2018;18:39:58;6,77
18.06.2018;18:39:57;6,88
19.06.2018;18:39:48;6,99
20.06.2018;18:39:56;6,89
21.06.2018;18:39:55;6,86
22.06.2018;18:39:59;6,9
25.06.2018;18:39:58;6,87
26.06.2018;18:39:55;6,89
27.06.2018;18:39:58;6,88
28.06.2018;18:39:54;6,83
29.06.2018;18:39:55;6,77
02.07.2018;18:39:52;6,77
03.07.2018;18:39:00;6,78
04.07.2018;18:39:45;6,73
05.07.2018;18:39:59;6,73
06.07.2018;18:39:42;6,73
09.07.2018;18:39:55;6,71
10.07.2018;18:39:52;6,75
11.07.2018;18:39:56;6,74
12.07.2018;18:39:59;6,74
13.07.2018;18:39:59;6,72
16.07.2018;18:39:59;6,74
17.07.2018;18:39:38;6,75
18.07.2018;18:39:53;6,87
19.07.2018;18:39:59;6,92
20.07.2018;18:39:43;6,91
23.07.2018;18:39:56;6,96
24.07.2018;18:39:57;6,87
25.07.2018;18:39:57;7,02
26.07.2018;18:39:53;7,04
27.07.2018;18:39:54;7,03
30.07.2018;18:39:59;7,0
31.07.2018;18:39:59;7,04
01.08.2018;18:39:59;7,03
02.08.2018;18:39:59;7,05
03.08.2018;18:39:58;7,04
06.08.2018;18:39:55;7,05
07.08.2018;18:39:59;7,01
08.08.2018;18:39:57;7,19
09.08.2018;18:39:59;7,3
10.08.2018;18:39:56;7,31
13.08.2018;18:39:59;7,43
14.08.2018;18:39:52;7,44
15.08.2018;18:39:56;7,51
16.08.2018;18:39:57;7,43
17.08.2018;18:39:56;7,45
20.08.2018;18:39:56;7,35
21.08.2018;18:39:56;7,29
22.08.2018;18:39:53;7,28
23.08.2018;18:39:24;7,36
24.08.2018;18:39:59;7,35
27.08.2018;18:39:56;7,32
28.08.2018;18:39:58;7,31
29.08.2018;18:39:51;7,37
30.08.2018;18:39:56;7,29
31.08.2018;18:39:57;7,23
03.09.2018;18:39:58;7,17
04.09.2018;18:39:54;7,31
05.09.2018;18:39:52;7,37
06.09.2018;18:39:51;7,6
07.09.2018;18:39:58;7,7
10.09.2018;18:39:38;7,72
11.09.2018;18:39:47;7,52
12.09.2018;18:39:57;7,58
13.09.2018;18:39:57;7,54
14.09.2018;18:39:47;7,58
17.09.2018;18:39:55;7,61
18.09.2018;18:39:57;7,57
19.09.2018;18:39:54;7,53
20.09.2018;18:39:57;7,46
21.09.2018;18:39:54;7,45
24.09.2018;18:39:58;7,39
25.09.2018;18:39:57;7,33
26.09.2018;18:39:59;7,3
27.09.2018;18:39:30;7,23
28.09.2018;18:39:59;7,19
01.10.2018;18:39:59;7,25
02.10.2018;18:39:59;7,28
03.10.2018;18:39:59;7,28
04.10.2018;18:39:50;7,39
05.10.2018;18:39:46;7,38
08.10.2018;18:39:58;7,44
09.10.2018;18:39:57;7,39
10.10.2018;18:39:59;7,36
11.10.2018;18:39:56;7,38
12.10.2018;18:39:55;7,36
15.10.2018;18:39:59;7,36
16.10.2018;18:39:50;7,38
17.10.2018;18:39:48;7,36
18.10.2018;18:39:51;7,4
19.10.2018;18:39:58;7,42
22.10.2018;18:39:57;7,49
23.10.2018;18:39:56;7,53
24.10.2018;18:39:48;7,59
25.10.2018;18:39:57;7,62
26.10.2018;18:39:35;7,63
29.10.2018;18:39:59;7,64
30.10.2018;18:39:59;7,62
31.10.2018;18:39:56;7,62
01.11.2018;18:39:56;7,61
02.11.2018;18:39:59;7,59
06.11.2018;18:39:59;7,63
07.11.2018;18:39:52;7,66
08.11.2018;18:39:56;7,67
09.11.2018;18:39:55;7,67
12.11.2018;18:39:48;7,66
13.11.2018;18:39:49;7,69
14.11.2018;18:39:52;7,56
15.11.2018;18:39:57;7,53
16.11.2018;18:39:58;7,53
19.11.2018;18:39:53;7,53
20.11.2018;18:39:49;7,53
21.11.2018;18:39:58;7,59
22.11.2018;18:39:56;7,61
23.11.2018;18:39:57;7,59
26.11.2018;18:39:50;7,61
27.11.2018;18:39:59;7,6
28.11.2018;18:39:58;7,62
29.11.2018;18:39:59;7,57
30.11.2018;18:39:57;7,7
03.12.2018;18:39:59;7,66
04.12.2018;18:39:59;7,69
05.12.2018;18:39:50;7,71
06.12.2018;18:39:47;7,66
07.12.2018;18:39:58;7,68
10.12.2018;18:39:54;7,72
11.12.2018;18:39:57;7,74
12.12.2018;18:39:57;7,69
13.12.2018;18:39:49;7,78
14.12.2018;18:39:29;7,81
17.12.2018;18:39:55;7,82
18.12.2018;18:39:57;7,84
19.12.2018;18:39:57;7,84
20.12.2018;18:39:57;7,84
21.12.2018;18:39:56;7,83
24.12.2018;18:39:59;7,74
25.12.2018;18:39:41;7,64
26.12.2018;18:39:59;7,45
27.12.2018;18:39:55;7,52
28.12.2018;18:39:58;7,37
29.12.2018;18:39:58;7,33
03.01.2019;18:39:34;7,23
04.01.2019;18:39:47;7,23
08.01.2019;18:39:53;7,34
09.01.2019;18:39:58;7,54
10.01.2019;18:39:47;7,54
11.01.2019;18:39:42;7,56
14.01.2019;18:39:46;7,51
15.01.2019;18:39:57;7,45
16.01.2019;18:39:56;7,41
17.01.2019;18:39:12;7,46
18.01.2019;18:39:59;7,47
21.01.2019;18:39:32;7,51
22.01.2019;18:39:16;7,52
23.01.2019;18:39:45;7,52
24.01.2019;18:39:59;7,57
25.01.2019;18:39:51;7,62
28.01.2019;18:39:59;7,6
29.01.2019;18:39:56;7,71
30.01.2019;18:39:59;7,65
31.01.2019;18:39:52;7,65
01.02.2019;18:39:59;7,69
04.02.2019;18:39:52;7,72
05.02.2019;18:39:58;7,69
06.02.2019;18:39:56;7,68
07.02.2019;18:39:52;7,68
08.02.2019;18:39:50;7,68
11.02.2019;18:39:59;7,68
12.02.2019;18:39:22;7,7
13.02.2019;18:39:59;7,69
14.02.2019;18:39:45;7,79
15.02.2019;18:39:54;7,76
18.02.2019;18:39:59;7,68
19.02.2019;18:39:33;7,64
20.02.2019;18:39:57;7,57
21.02.2019;18:39:59;7,56
22.02.2019;18:39:43;7,56
25.02.2019;18:39:59;7,55
26.02.2019;18:39:59;7,56
27.02.2019;18:39:58;7,46
28.02.2019;18:39:44;7,43
01.03.2019;18:39:51;7,31
04.03.2019;18:39:59;7,24
05.03.2019;18:39:54;7,29
06.03.2019;18:39:59;7,23
07.03.2019;18:39:56;7,27
11.03.2019;18:39:59;7,28
12.03.2019;18:39:58;7,28
13.03.2019;18:39:59;7,3
14.03.2019;18:39:43;7,32
15.03.2019;18:39:52;7,27
18.03.2019;18:39:55;7,29
19.03.2019;18:39:59;7,3
20.03.2019;18:39:59;7,3
21.03.2019;18:39:59;7,37
22.03.2019;18:39:51;7,28
25.03.2019;18:39:57;7,41
26.03.2019;18:39:02;7,42
27.03.2019;18:39:58;7,44
28.03.2019;18:39:58;7,52
29.03.2019;18:39:59;7,46
01.04.2019;18:39:53;7,5
02.04.2019;18:39:56;7,5
03.04.2019;18:39:58;7,54
04.04.2019;18:39:54;7,63
05.04.2019;18:39:47;7,64
08.04.2019;18:39:57;7,6
09.04.2019;18:39:32;7,59
10.04.2019;18:39:57;7,55
11.04.2019;18:39:58;7,57
12.04.2019;18:39:52;7,62
15.04.2019;18:39:45;7,56
16.04.2019;18:39:59;7,6
17.04.2019;18:39:58;7,61
18.04.2019;18:39:57;7,61
19.04.2019;18:39:56;7,57
22.04.2019;18:39:20;7,65
23.04.2019;18:39:59;7,63
24.04.2019;18:39:58;7,6
25.04.2019;18:39:53;7,6
26.04.2019;18:39:56;7,52
29.04.2019;18:39:56;7,45
30.04.2019;18:39:59;7,41
02.05.2019;18:39:55;7,33
03.05.2019;18:38:29;7,33
06.05.2019;18:39:57;7,4
07.05.2019;18:39:56;7,33
08.05.2019;18:39:59;7,35
10.05.2019;18:39:58;7,36
13.05.2019;18:39:55;7,36
14.05.2019;18:39:47;7,35
15.05.2019;18:39:57;7,3
16.05.2019;18:39:57;7,24
17.05.2019;18:39:56;7,09
20.05.2019;18:39:58;7,07
21.05.2019;18:39:58;7,11
22.05.2019;18:39:58;7,13
23.05.2019;18:39:42;7,18
24.05.2019;18:39:56;7,18
27.05.2019;18:39:57;7,22
28.05.2019;18:39:58;7,21
29.05.2019;18:39:59;7,35
30.05.2019;18:39:58;7,3
31.05.2019;18:39:56;7,34
03.06.2019;18:39:57;7,34
04.06.2019;18:36:20;7,38
05.06.2019;18:39:23;7,37
06.06.2019;18:39:58;7,37
07.06.2019;18:39:48;7,34
10.06.2019;18:39:56;7,32
11.06.2019;18:39:56;7,32
13.06.2019;18:39:38;7,29
14.06.2019;18:39:32;7,25
17.06.2019;18:39:52;7,15
18.06.2019;18:39:59;7,1
19.06.2019;18:39:50;7,07
20.06.2019;18:39:55;7,03
21.06.2019;18:39:52;7,04
24.06.2019;18:39:51;7,03
25.06.2019;18:39:40;7,04
26.06.2019;18:39:47;7,04
27.06.2019;18:39:58;7,03
28.06.2019;18:39:55;7,01
01.07.2019;18:39:58;7,04
02.07.2019;18:37:27;6,98
03.07.2019;18:39:56;7,0
04.07.2019;18:39:58;7,0
05.07.2019;18:39:56;6,99
08.07.2019;18:39:56;7,0
09.07.2019;18:39:45;7,01
10.07.2019;18:39:50;6,99
11.07.2019;18:39:53;6,98
12.07.2019;18:39:53;6,99
15.07.2019;18:39:56;6,95
16.07.2019;18:39:03;6,96
17.07.2019;18:39:12;6,97
18.07.2019;18:39:22;6,97
19.07.2019;18:39:42;6,96
22.07.2019;18:39:51;6,94
23.07.2019;18:39:55;6,89
24.07.2019;18:39:48;6,88
25.07.2019;18:39:55;6,8
26.07.2019;18:39:55;6,83
29.07.2019;18:39:55;6,71
30.07.2019;18:39:55;6,74
31.07.2019;18:39:54;6,71
01.08.2019;18:39:39;6,69
02.08.2019;18:39:59;6,71
05.08.2019;18:39:41;6,79
06.08.2019;18:39:12;6,83
07.08.2019;18:39:40;6,81
08.08.2019;18:39:58;6,81
09.08.2019;18:39:54;6,79
12.08.2019;18:39:52;6,77
13.08.2019;18:39:28;6,82
14.08.2019;18:39:54;6,81
15.08.2019;18:39:56;6,83
16.08.2019;18:39:58;6,81
19.08.2019;18:39:41;6,84
20.08.2019;18:39:44;6,84
21.08.2019;18:39:45;6,77
22.08.2019;18:39:44;6,8
23.08.2019;18:39:33;6,8
26.08.2019;18:39:42;6,79
27.08.2019;18:39:44;6,83
28.08.2019;18:39:42;6,8
29.08.2019;18:39:49;6,77
30.08.2019;18:39:36;6,71
02.09.2019;18:39:53;6,69
03.09.2019;18:39:56;6,73
04.09.2019;18:39:23;6,68
05.09.2019;18:39:52;6,68
06.09.2019;18:39:51;6,66
09.09.2019;18:39:49;6,63
10.09.2019;18:39:55;6,7
11.09.2019;18:39:55;6,65
12.09.2019;18:39:59;6,66
13.09.2019;18:39:59;6,61
16.09.2019;18:39:50;6,66
17.09.2019;18:39:27;6,66
18.09.2019;18:39:49;6,63
19.09.2019;18:39:33;6,63
20.09.2019;18:39:53;6,57
23.09.2019;18:39:55;6,61
24.09.2019;18:39:52;6,55
25.09.2019;18:39:56;6,51
26.09.2019;18:39:53;6,53
27.09.2019;18:39:51;6,51
30.09.2019;18:39:50;6,53
01.10.2019;18:37:37;6,52
02.10.2019;18:39:48;6,48
03.10.2019;18:39:50;6,49
04.10.2019;18:39:55;6,44
07.10.2019;18:39:54;6,45
08.10.2019;18:39:46;6,49
09.10.2019;18:39:29;6,4
10.10.2019;18:39:58;6,33
11.10.2019;18:39:56;6,35
14.10.2019;18:39:50;6,34
15.10.2019;18:39:56;6,32
16.10.2019;18:39:30;6,31
17.10.2019;18:39:58;6,27
18.10.2019;18:39:25;6,1
21.10.2019;18:39:46;6,1
22.10.2019;18:39:55;6,08
23.10.2019;18:39:53;6,1
24.10.2019;18:39:51;6,09
25.10.2019;18:39:55;6,01
28.10.2019;18:39:55;5,98
29.10.2019;18:39:56;5,98
30.10.2019;18:39:15;5,96
31.10.2019;18:39:49;5,97
01.11.2019;18:39:36;5,9
05.11.2019;18:39:54;5,87
06.11.2019;18:39:58;5,8
07.11.2019;18:39:50;5,76
08.11.2019;18:39:59;5,73
11.11.2019;18:39:58;5,81
12.11.2019;18:39:58;5,86
13.11.2019;18:39:00;5,83
14.11.2019;18:39:41;5,86
15.11.2019;18:39:56;5,8
18.11.2019;18:39:59;5,81
19.11.2019;18:39:52;5,83
20.11.2019;18:39:45;5,86
21.11.2019;18:39:55;5,87
22.11.2019;18:39:50;5,81
25.11.2019;18:39:56;5,78
26.11.2019;18:39:40;5,87
27.11.2019;18:39:58;5,83
28.11.2019;18:39:57;5,84
29.11.2019;18:39:48;5,84
02.12.2019;18:39:50;5,81
03.12.2019;18:39:54;5,79
04.12.2019;18:39:56;5,8
05.12.2019;18:39:54;5,8
06.12.2019;18:39:43;5,76
09.12.2019;18:39:48;5,74
10.12.2019;18:39:57;5,79
11.12.2019;18:39:53;5,73
12.12.2019;18:39:59;5,64
13.12.2019;18:39:48;5,55
16.12.2019;18:39:58;5,56
17.12.2019;18:39:48;5,6
18.12.2019;18:39:53;5,58
19.12.2019;18:39:52;5,53
20.12.2019;18:39:57;5,47
23.12.2019;18:39:54;5,48
24.12.2019;18:39:49;5,44
25.12.2019;18:39:59;5,39
26.12.2019;18:39:55;5,4
27.12.2019;18:39:32;5,21
30.12.2019;18:39:57;5,08
03.01.2020;18:39:51;5,18
06.01.2020;18:39:50;5,23
08.01.2020;18:38:56;5,29
09.01.2020;18:39:00;5,49
10.01.2020;18:39:57;5,47
13.01.2020;18:39:57;5,45
14.01.2020;18:39:47;5,43
15.01.2020;18:39:46;5,41
16.01.2020;18:39:19;5,44
17.01.2020;18:39:49;5,37
20.01.2020;18:39:46;5,39
21.01.2020;18:39:40;5,39
22.01.2020;18:39:52;5,42
23.01.2020;18:39:51;5,42
24.01.2020;18:39:54;5,43
27.01.2020;18:39:59;5,49
28.01.2020;18:39:55;5,35
29.01.2020;18:39:47;5,32
30.01.2020;18:39:59;5,21
31.01.2020;18:39:47;5,18
03.02.2020;18:39:56;5,2
04.02.2020;18:39:55;5,24
05.02.2020;18:39:55;5,19
06.02.2020;18:39:55;5,21
07.02.2020;18:39:57;5,15
10.02.2020;18:39:55;5,25
11.02.2020;18:39:48;5,27
12.02.2020;18:39:53;5,31
13.02.2020;18:39:52;5,27
14.02.2020;18:39:03;5,23
17.02.2020;18:39:56;5,23
18.02.2020;18:39:55;5,24
19.02.2020;18:39:51;5,22
20.02.2020;18:39:58;5,2
21.02.2020;18:39:59;5,14
25.02.2020;18:39:56;5,27
26.02.2020;18:39:48;5,3
27.02.2020;18:39:58;5,37
28.02.2020;18:39:58;5,7
02.03.2020;18:39:55;5,61
03.03.2020;18:39:52;5,35
04.03.2020;18:39:38;5,26
05.03.2020;18:39:50;5,31
06.03.2020;18:39:59;5,47
10.03.2020;18:39:55;6,36
11.03.2020;18:39:48;6,35
12.03.2020;18:39:59;6,81
13.03.2020;18:39:56;6,61
16.03.2020;18:39:57;6,84
17.03.2020;18:39:58;6,76
18.03.2020;18:39:55;6,91
19.03.2020;18:39:50;6,63
20.03.2020;18:39:45;6,16
23.03.2020;18:39:58;6,12
24.03.2020;18:39:58;6,0
25.03.2020;18:39:56;5,99
26.03.2020;18:39:53;5,84
27.03.2020;18:39:37;5,79
30.03.2020;18:39:57;5,86
31.03.2020;18:39:42;5,75
01.04.2020;18:39:38;5,7
02.04.2020;18:39:59;5,65
03.04.2020;18:39:57;5,59
06.04.2020;18:39:55;5,52
07.04.2020;18:39:19;5,52
08.04.2020;18:39:56;5,56
09.04.2020;18:39:55;5,54
10.04.2020;18:39:56;5,57
13.04.2020;18:39:57;5,46
14.04.2020;18:39:59;5,53
15.04.2020;18:39:54;5,71
16.04.2020;18:39:48;5,62
17.04.2020;18:39:50;5,46
20.04.2020;18:39:56;5,41
21.04.2020;18:39:53;5,49
22.04.2020;18:39:05;5,44
23.04.2020;18:39:56;5,33
24.04.2020;18:39:56;5,17
27.04.2020;18:39:54;5,21
28.04.2020;18:39:59;5,21
29.04.2020;18:39:49;5,12
30.04.2020;18:39:42;5,12
04.05.2020;18:39:51;5,01
05.05.2020;18:39:57;4,95
06.05.2020;18:39:50;5,07
07.05.2020;18:39:26;5,13
08.05.2020;18:39:57;4,89
12.05.2020;18:39:29;4,86
13.05.2020;18:39:57;4,87
14.05.2020;18:39:57;4,9
15.05.2020;18:39:58;4,74
18.05.2020;18:39:55;4,75
19.05.2020;18:39:56;4,74
20.05.2020;18:39:58;4,74
21.05.2020;18:39:58;4,72
22.05.2020;18:39:56;4,7
25.05.2020;18:39:35;4,63
26.05.2020;18:39:40;4,63
27.05.2020;18:39:57;4,63
28.05.2020;18:39:59;4,54
29.05.2020;18:39:22;4,41
01.06.2020;18:39:54;4,34
02.06.2020;18:39:55;4,31
03.06.2020;18:39:45;4,29
04.06.2020;18:39:58;4,32
05.06.2020;18:39:53;4,22
08.06.2020;18:39:34;4,2
09.06.2020;18:39:00;4,18
10.06.2020;18:39:56;4,21
11.06.2020;18:39:58;4,18
15.06.2020;18:39:49;4,27
16.06.2020;18:39:36;4,19
17.06.2020;18:39:58;4,12
18.06.2020;18:39:55;4,1
